Season,Date,team
2009,"Tuesday, June 23, 2009",PIT
2009,"Wednesday, June 24, 2009",PIT
2009,"Thursday, June 25, 2009",PIT
2009,"Friday, June 26, 2009",PIT
2009,"Saturday, June 27, 2009",PIT
2009,"Sunday, June 28, 2009",PIT
2009,"Monday, June 29, 2009",PIT
2009,"Tuesday, June 30, 2009",PIT
2009,"Wednesday, July 01, 2009",PIT
2009,"Thursday, July 02, 2009",PIT
2009,"Friday, July 03, 2009",PIT
2009,"Saturday, July 04, 2009",PIT
2009,"Sunday, July 05, 2009",PIT
2009,"Monday, July 06, 2009",PIT
2009,"Tuesday, July 07, 2009",PIT
2009,"Wednesday, July 08, 2009",PIT
2009,"Thursday, July 09, 2009",PIT
2009,"Friday, July 10, 2009",PIT
2009,"Saturday, July 11, 2009",PIT
2009,"Sunday, July 12, 2009",PIT
2009,"Monday, July 13, 2009",PIT
2009,"Tuesday, July 14, 2009",PIT
2009,"Wednesday, July 15, 2009",PIT
2009,"Thursday, July 16, 2009",PIT
2009,"Friday, July 17, 2009",PIT
2009,"Saturday, July 18, 2009",PIT
2009,"Sunday, July 19, 2009",PIT
2009,"Monday, July 20, 2009",PIT
2009,"Tuesday, July 21, 2009",PIT
2009,"Wednesday, July 22, 2009",PIT
2009,"Thursday, July 23, 2009",PIT
2009,"Friday, July 24, 2009",PIT
2009,"Saturday, July 25, 2009",PIT
2009,"Sunday, July 26, 2009",PIT
2009,"Monday, July 27, 2009",PIT
2009,"Tuesday, July 28, 2009",PIT
2009,"Wednesday, July 29, 2009",PIT
2009,"Thursday, July 30, 2009",PIT
2009,"Friday, July 31, 2009",PIT
2009,"Saturday, August 01, 2009",PIT
2009,"Sunday, August 02, 2009",PIT
2009,"Monday, August 03, 2009",PIT
2009,"Tuesday, August 04, 2009",PIT
2009,"Wednesday, August 05, 2009",PIT
2009,"Thursday, August 06, 2009",PIT
2009,"Friday, August 07, 2009",PIT
2009,"Saturday, August 08, 2009",PIT
2009,"Sunday, August 09, 2009",PIT
2009,"Monday, August 10, 2009",PIT
2009,"Tuesday, August 11, 2009",PIT
2009,"Wednesday, August 12, 2009",PIT
2009,"Thursday, August 13, 2009",PIT
2009,"Friday, August 14, 2009",PIT
2009,"Saturday, August 15, 2009",PIT
2009,"Sunday, August 16, 2009",PIT
2009,"Monday, August 17, 2009",PIT
2009,"Tuesday, August 18, 2009",PIT
2009,"Wednesday, August 19, 2009",PIT
2009,"Thursday, August 20, 2009",PIT
2009,"Friday, August 21, 2009",PIT
2009,"Saturday, August 22, 2009",PIT
2009,"Sunday, August 23, 2009",PIT
2009,"Monday, August 24, 2009",PIT
2009,"Tuesday, August 25, 2009",PIT
2009,"Wednesday, August 26, 2009",PIT
2009,"Thursday, August 27, 2009",PIT
2009,"Friday, August 28, 2009",PIT
2009,"Saturday, August 29, 2009",PIT
2009,"Sunday, August 30, 2009",PIT
2009,"Monday, August 31, 2009",PIT
2009,"Tuesday, September 01, 2009",PIT
2009,"Wednesday, September 02, 2009",PIT
2009,"Thursday, September 03, 2009",PIT
2009,"Friday, September 04, 2009",PIT
2009,"Saturday, September 05, 2009",PIT
2009,"Sunday, September 06, 2009",PIT
2009,"Monday, September 07, 2009",PIT
2009,"Tuesday, September 08, 2009",PIT
2009,"Wednesday, September 09, 2009",PIT
2009,"Thursday, September 10, 2009",PIT
2009,"Friday, September 11, 2009",PIT
2009,"Saturday, September 12, 2009",PIT
2009,"Sunday, September 13, 2009",PIT
2009,"Monday, September 14, 2009",PIT
2009,"Tuesday, September 15, 2009",PIT
2009,"Wednesday, September 16, 2009",PIT
2009,"Thursday, September 17, 2009",PIT
2009,"Friday, September 18, 2009",PIT
2009,"Saturday, September 19, 2009",PIT
2009,"Sunday, September 20, 2009",PIT
2009,"Monday, September 21, 2009",PIT
2009,"Tuesday, September 22, 2009",PIT
2009,"Wednesday, September 23, 2009",PIT
2009,"Thursday, September 24, 2009",PIT
2009,"Friday, September 25, 2009",PIT
2009,"Saturday, September 26, 2009",PIT
2009,"Sunday, September 27, 2009",PIT
2009,"Monday, September 28, 2009",PIT
2009,"Tuesday, September 29, 2009",PIT
2009,"Wednesday, September 30, 2009",PIT
2009,"Thursday, October 01, 2009",PIT
2009,"Friday, October 02, 2009",PIT
2009,"Saturday, October 03, 2009",PIT
2009,"Sunday, October 04, 2009",PIT
2009,"Monday, October 05, 2009",PIT
2009,"Tuesday, October 06, 2009",PIT
2009,"Wednesday, October 07, 2009",PIT
2009,"Thursday, October 08, 2009",PIT
2009,"Friday, October 09, 2009",PIT
2009,"Saturday, October 10, 2009",PIT
2008,"Thursday, March 20, 2008",PIT
2008,"Friday, March 21, 2008",PIT
2008,"Saturday, March 22, 2008",PIT
2008,"Sunday, March 23, 2008",PIT
2008,"Monday, March 24, 2008",PIT
2008,"Tuesday, March 25, 2008",PIT
2008,"Wednesday, March 26, 2008",PIT
2008,"Thursday, March 27, 2008",PIT
2008,"Friday, March 28, 2008",PIT
2008,"Saturday, March 29, 2008",PIT
2008,"Sunday, March 30, 2008",PIT
2008,"Monday, March 31, 2008",PIT
2008,"Tuesday, April 01, 2008",PIT
2008,"Wednesday, April 02, 2008",PIT
2008,"Thursday, April 03, 2008",PIT
2008,"Friday, April 04, 2008",PIT
2008,"Saturday, April 05, 2008",PIT
2008,"Sunday, April 06, 2008",PIT
2008,"Monday, April 07, 2008",PIT
2008,"Tuesday, April 08, 2008",PIT
2008,"Wednesday, April 09, 2008",PIT
2008,"Thursday, April 10, 2008",PIT
2008,"Friday, April 11, 2008",PIT
2008,"Saturday, April 12, 2008",PIT
2008,"Sunday, April 13, 2008",PIT
2008,"Monday, April 14, 2008",PIT
2008,"Tuesday, April 15, 2008",PIT
2008,"Wednesday, April 16, 2008",PIT
2008,"Thursday, April 17, 2008",PIT
2008,"Friday, April 18, 2008",PIT
2008,"Saturday, April 19, 2008",PIT
2008,"Sunday, April 20, 2008",PIT
2008,"Monday, April 21, 2008",PIT
2008,"Tuesday, April 22, 2008",PIT
2008,"Wednesday, April 23, 2008",PIT
2008,"Thursday, April 24, 2008",PIT
2008,"Friday, April 25, 2008",PIT
2008,"Saturday, April 26, 2008",PIT
2008,"Sunday, April 27, 2008",PIT
2008,"Monday, April 28, 2008",PIT
2008,"Tuesday, April 29, 2008",PIT
2008,"Wednesday, April 30, 2008",PIT
2008,"Thursday, May 01, 2008",PIT
2008,"Friday, May 02, 2008",PIT
2008,"Saturday, May 03, 2008",PIT
2008,"Sunday, May 04, 2008",PIT
2008,"Monday, May 05, 2008",PIT
2008,"Tuesday, May 06, 2008",PIT
2008,"Wednesday, May 07, 2008",PIT
2008,"Thursday, May 08, 2008",PIT
2008,"Friday, May 09, 2008",PIT
2008,"Saturday, May 10, 2008",PIT
2008,"Sunday, May 11, 2008",PIT
2008,"Monday, May 12, 2008",PIT
2008,"Tuesday, May 13, 2008",PIT
2008,"Wednesday, May 14, 2008",PIT
2008,"Thursday, May 15, 2008",PIT
2008,"Friday, May 16, 2008",PIT
2008,"Saturday, May 17, 2008",PIT
2008,"Sunday, May 18, 2008",PIT
2008,"Monday, May 19, 2008",PIT
2008,"Tuesday, May 20, 2008",PIT
2008,"Wednesday, May 21, 2008",PIT
2008,"Thursday, May 22, 2008",PIT
2008,"Friday, May 23, 2008",PIT
2008,"Saturday, May 24, 2008",PIT
2008,"Sunday, May 25, 2008",PIT
2008,"Monday, May 26, 2008",PIT
2008,"Tuesday, May 27, 2008",PIT
2008,"Wednesday, May 28, 2008",PIT
2008,"Thursday, May 29, 2008",PIT
2008,"Friday, May 30, 2008",PIT
2008,"Saturday, May 31, 2008",PIT
2008,"Sunday, June 01, 2008",PIT
2008,"Monday, June 02, 2008",PIT
2008,"Tuesday, June 03, 2008",PIT
2008,"Wednesday, June 04, 2008",PIT
2008,"Thursday, June 05, 2008",PIT
2008,"Friday, June 06, 2008",PIT
2008,"Saturday, June 07, 2008",PIT
2008,"Sunday, June 08, 2008",PIT
2008,"Monday, June 09, 2008",PIT
2008,"Tuesday, June 10, 2008",PIT
2008,"Wednesday, June 11, 2008",PIT
2008,"Thursday, June 12, 2008",PIT
2008,"Friday, June 13, 2008",PIT
2008,"Saturday, June 14, 2008",PIT
2008,"Sunday, June 15, 2008",PIT
2008,"Monday, June 16, 2008",PIT
2008,"Tuesday, June 17, 2008",PIT
2008,"Wednesday, June 18, 2008",PIT
2008,"Thursday, June 19, 2008",PIT
2008,"Friday, June 20, 2008",PIT
2008,"Saturday, June 21, 2008",PIT
2008,"Sunday, June 22, 2008",PIT
2008,"Monday, June 23, 2008",PIT
2008,"Tuesday, June 24, 2008",PIT
2008,"Wednesday, June 25, 2008",PIT
2008,"Thursday, June 26, 2008",PIT
2008,"Friday, June 27, 2008",PIT
2008,"Saturday, June 28, 2008",PIT
2008,"Sunday, June 29, 2008",PIT
2008,"Monday, June 30, 2008",PIT
2008,"Tuesday, July 01, 2008",PIT
2008,"Wednesday, July 02, 2008",PIT
2008,"Thursday, July 03, 2008",PIT
2008,"Friday, July 04, 2008",PIT
2008,"Saturday, July 05, 2008",PIT
2008,"Sunday, July 06, 2008",PIT
2008,"Monday, July 07, 2008",PIT
2008,"Tuesday, July 08, 2008",PIT
2008,"Wednesday, July 09, 2008",PIT
2008,"Thursday, July 10, 2008",PIT
2008,"Friday, July 11, 2008",PIT
2008,"Saturday, July 12, 2008",PIT
2008,"Sunday, July 13, 2008",PIT
2008,"Monday, July 14, 2008",PIT
2008,"Tuesday, July 15, 2008",PIT
2008,"Wednesday, July 16, 2008",PIT
2008,"Thursday, July 17, 2008",PIT
2008,"Friday, July 18, 2008",PIT
2008,"Saturday, July 19, 2008",PIT
2008,"Sunday, July 20, 2008",PIT
2008,"Monday, July 21, 2008",PIT
2008,"Tuesday, July 22, 2008",PIT
2008,"Wednesday, July 23, 2008",PIT
2008,"Thursday, July 24, 2008",PIT
2008,"Friday, July 25, 2008",PIT
2008,"Saturday, July 26, 2008",PIT
2008,"Sunday, July 27, 2008",PIT
2008,"Monday, July 28, 2008",PIT
2008,"Tuesday, July 29, 2008",PIT
2008,"Wednesday, July 30, 2008",PIT
2008,"Thursday, July 31, 2008",PIT
2008,"Friday, August 01, 2008",PIT
2008,"Saturday, August 02, 2008",PIT
2008,"Sunday, August 03, 2008",PIT
2008,"Monday, August 04, 2008",PIT
2008,"Tuesday, August 05, 2008",PIT
2008,"Wednesday, August 06, 2008",PIT
2008,"Thursday, August 07, 2008",PIT
2008,"Friday, August 08, 2008",PIT
2008,"Saturday, August 09, 2008",PIT
2008,"Sunday, August 10, 2008",PIT
2008,"Monday, August 11, 2008",PIT
2008,"Tuesday, August 12, 2008",PIT
2008,"Wednesday, August 13, 2008",PIT
2008,"Thursday, August 14, 2008",PIT
2008,"Friday, August 15, 2008",PIT
2008,"Saturday, August 16, 2008",PIT
2008,"Sunday, August 17, 2008",PIT
2008,"Monday, August 18, 2008",PIT
2008,"Tuesday, August 19, 2008",PIT
2008,"Wednesday, August 20, 2008",PIT
2008,"Thursday, August 21, 2008",PIT
2008,"Friday, August 22, 2008",PIT
2008,"Saturday, August 23, 2008",PIT
2008,"Sunday, August 24, 2008",PIT
2008,"Monday, August 25, 2008",PIT
2008,"Tuesday, August 26, 2008",PIT
2008,"Wednesday, August 27, 2008",PIT
2008,"Thursday, August 28, 2008",PIT
2008,"Friday, August 29, 2008",PIT
2008,"Saturday, August 30, 2008",PIT
2008,"Sunday, August 31, 2008",PIT
2008,"Monday, September 01, 2008",PIT
2008,"Tuesday, September 02, 2008",PIT
2008,"Wednesday, September 03, 2008",PIT
2008,"Thursday, September 04, 2008",PIT
2008,"Friday, September 05, 2008",PIT
2008,"Saturday, September 06, 2008",PIT
2008,"Sunday, September 07, 2008",PIT
2008,"Monday, September 08, 2008",PIT
2008,"Tuesday, September 09, 2008",PIT
2008,"Wednesday, September 10, 2008",PIT
2008,"Thursday, September 11, 2008",PIT
2008,"Friday, September 12, 2008",PIT
2008,"Saturday, September 13, 2008",PIT
2008,"Sunday, September 14, 2008",PIT
2008,"Monday, September 15, 2008",PIT
2008,"Tuesday, September 16, 2008",PIT
2008,"Wednesday, September 17, 2008",PIT
2008,"Thursday, September 18, 2008",PIT
2008,"Friday, September 19, 2008",PIT
2008,"Saturday, September 20, 2008",PIT
2008,"Sunday, September 21, 2008",PIT
2008,"Monday, September 22, 2008",PIT
2008,"Tuesday, September 23, 2008",PIT
2008,"Wednesday, September 24, 2008",PIT
2008,"Thursday, September 25, 2008",PIT
2008,"Friday, September 26, 2008",PIT
2008,"Saturday, September 27, 2008",PIT
2008,"Sunday, September 28, 2008",PIT
2008,"Monday, September 29, 2008",PIT
2008,"Tuesday, September 30, 2008",PIT
2008,"Wednesday, October 01, 2008",PIT
2008,"Thursday, October 02, 2008",PIT
2008,"Friday, October 03, 2008",PIT
2008,"Saturday, October 04, 2008",PIT
2008,"Sunday, October 05, 2008",PIT
2008,"Monday, October 06, 2008",PIT
2008,"Tuesday, October 07, 2008",PIT
2008,"Wednesday, October 08, 2008",PIT
2008,"Thursday, October 09, 2008",PIT
2008,"Friday, October 10, 2008",PIT
2007,"Tuesday, March 20, 2007",PIT
2007,"Wednesday, March 21, 2007",PIT
2007,"Thursday, March 22, 2007",PIT
2007,"Friday, March 23, 2007",PIT
2007,"Saturday, March 24, 2007",PIT
2007,"Sunday, March 25, 2007",PIT
2007,"Monday, March 26, 2007",PIT
2007,"Tuesday, March 27, 2007",PIT
2007,"Wednesday, March 28, 2007",PIT
2007,"Thursday, March 29, 2007",PIT
2007,"Friday, March 30, 2007",PIT
2007,"Saturday, March 31, 2007",PIT
2007,"Sunday, April 01, 2007",PIT
2007,"Monday, April 02, 2007",PIT
2007,"Tuesday, April 03, 2007",PIT
2007,"Wednesday, April 04, 2007",PIT
2007,"Thursday, April 05, 2007",PIT
2007,"Friday, April 06, 2007",PIT
2007,"Saturday, April 07, 2007",PIT
2007,"Sunday, April 08, 2007",PIT
2007,"Monday, April 09, 2007",PIT
2007,"Tuesday, April 10, 2007",PIT
2007,"Wednesday, April 11, 2007",PIT
2007,"Thursday, April 12, 2007",PIT
2007,"Friday, April 13, 2007",PIT
2007,"Saturday, April 14, 2007",PIT
2007,"Sunday, April 15, 2007",PIT
2007,"Monday, April 16, 2007",PIT
2007,"Tuesday, April 17, 2007",PIT
2007,"Wednesday, April 18, 2007",PIT
2007,"Thursday, April 19, 2007",PIT
2007,"Friday, April 20, 2007",PIT
2007,"Saturday, April 21, 2007",PIT
2007,"Sunday, April 22, 2007",PIT
2007,"Monday, April 23, 2007",PIT
2007,"Tuesday, April 24, 2007",PIT
2007,"Wednesday, April 25, 2007",PIT
2007,"Thursday, April 26, 2007",PIT
2007,"Friday, April 27, 2007",PIT
2007,"Saturday, April 28, 2007",PIT
2007,"Sunday, April 29, 2007",PIT
2007,"Monday, April 30, 2007",PIT
2007,"Tuesday, May 01, 2007",PIT
2007,"Wednesday, May 02, 2007",PIT
2007,"Thursday, May 03, 2007",PIT
2007,"Friday, May 04, 2007",PIT
2007,"Saturday, May 05, 2007",PIT
2007,"Sunday, May 06, 2007",PIT
2007,"Monday, May 07, 2007",PIT
2007,"Tuesday, May 08, 2007",PIT
2007,"Wednesday, May 09, 2007",PIT
2007,"Thursday, May 10, 2007",PIT
2007,"Friday, May 11, 2007",PIT
2007,"Saturday, May 12, 2007",PIT
2007,"Sunday, May 13, 2007",PIT
2007,"Monday, May 14, 2007",PIT
2007,"Tuesday, May 15, 2007",PIT
2007,"Wednesday, May 16, 2007",PIT
2007,"Thursday, May 17, 2007",PIT
2007,"Friday, May 18, 2007",PIT
2007,"Saturday, May 19, 2007",PIT
2007,"Sunday, May 20, 2007",PIT
2007,"Monday, May 21, 2007",PIT
2007,"Tuesday, May 22, 2007",PIT
2007,"Wednesday, May 23, 2007",PIT
2007,"Thursday, May 24, 2007",PIT
2007,"Friday, May 25, 2007",PIT
2007,"Saturday, May 26, 2007",PIT
2007,"Sunday, May 27, 2007",PIT
2007,"Monday, May 28, 2007",PIT
2007,"Tuesday, May 29, 2007",PIT
2007,"Wednesday, May 30, 2007",PIT
2007,"Thursday, May 31, 2007",PIT
2007,"Friday, June 01, 2007",PIT
2007,"Saturday, June 02, 2007",PIT
2007,"Sunday, June 03, 2007",PIT
2007,"Monday, June 04, 2007",PIT
2007,"Tuesday, June 05, 2007",PIT
2007,"Wednesday, June 06, 2007",PIT
2007,"Thursday, June 07, 2007",PIT
2007,"Friday, June 08, 2007",PIT
2007,"Saturday, June 09, 2007",PIT
2007,"Sunday, June 10, 2007",PIT
2007,"Monday, June 11, 2007",PIT
2007,"Tuesday, June 12, 2007",PIT
2007,"Wednesday, June 13, 2007",PIT
2007,"Thursday, June 14, 2007",PIT
2007,"Friday, June 15, 2007",PIT
2007,"Saturday, June 16, 2007",PIT
2007,"Sunday, June 17, 2007",PIT
2007,"Monday, June 18, 2007",PIT
2007,"Tuesday, June 19, 2007",PIT
2007,"Wednesday, June 20, 2007",PIT
2007,"Thursday, June 21, 2007",PIT
2007,"Friday, June 22, 2007",PIT
2007,"Saturday, June 23, 2007",PIT
2007,"Sunday, June 24, 2007",PIT
2007,"Monday, June 25, 2007",PIT
2007,"Tuesday, June 26, 2007",PIT
2007,"Wednesday, June 27, 2007",PIT
2007,"Thursday, June 28, 2007",PIT
2007,"Friday, June 29, 2007",PIT
2007,"Saturday, June 30, 2007",PIT
2007,"Sunday, July 01, 2007",PIT
2007,"Monday, July 02, 2007",PIT
2007,"Tuesday, July 03, 2007",PIT
2007,"Wednesday, July 04, 2007",PIT
2007,"Thursday, July 05, 2007",PIT
2007,"Friday, July 06, 2007",PIT
2007,"Saturday, July 07, 2007",PIT
2007,"Sunday, July 08, 2007",PIT
2007,"Monday, July 09, 2007",PIT
2007,"Tuesday, July 10, 2007",PIT
2007,"Wednesday, July 11, 2007",PIT
2007,"Thursday, July 12, 2007",PIT
2007,"Friday, July 13, 2007",PIT
2007,"Saturday, July 14, 2007",PIT
2007,"Sunday, July 15, 2007",PIT
2007,"Monday, July 16, 2007",PIT
2007,"Tuesday, July 17, 2007",PIT
2007,"Wednesday, July 18, 2007",PIT
2007,"Thursday, July 19, 2007",PIT
2007,"Friday, July 20, 2007",PIT
2007,"Saturday, July 21, 2007",PIT
2007,"Sunday, July 22, 2007",PIT
2007,"Monday, July 23, 2007",PIT
2007,"Tuesday, July 24, 2007",PIT
2007,"Wednesday, July 25, 2007",PIT
2007,"Thursday, July 26, 2007",PIT
2007,"Friday, July 27, 2007",PIT
2007,"Saturday, July 28, 2007",PIT
2007,"Sunday, July 29, 2007",PIT
2007,"Monday, July 30, 2007",PIT
2007,"Tuesday, July 31, 2007",PIT
2007,"Wednesday, August 01, 2007",PIT
2007,"Thursday, August 02, 2007",PIT
2007,"Friday, August 03, 2007",PIT
2007,"Saturday, August 04, 2007",PIT
2007,"Sunday, August 05, 2007",PIT
2007,"Monday, August 06, 2007",PIT
2007,"Tuesday, August 07, 2007",PIT
2007,"Wednesday, August 08, 2007",PIT
2007,"Thursday, August 09, 2007",PIT
2007,"Friday, August 10, 2007",PIT
2007,"Saturday, August 11, 2007",PIT
2007,"Sunday, August 12, 2007",PIT
2007,"Monday, August 13, 2007",PIT
2007,"Tuesday, August 14, 2007",PIT
2007,"Wednesday, August 15, 2007",PIT
2007,"Thursday, August 16, 2007",PIT
2007,"Friday, August 17, 2007",PIT
2007,"Saturday, August 18, 2007",PIT
2007,"Sunday, August 19, 2007",PIT
2007,"Monday, August 20, 2007",PIT
2007,"Tuesday, August 21, 2007",PIT
2007,"Wednesday, August 22, 2007",PIT
2007,"Thursday, August 23, 2007",PIT
2007,"Friday, August 24, 2007",PIT
2007,"Saturday, August 25, 2007",PIT
2007,"Sunday, August 26, 2007",PIT
2007,"Monday, August 27, 2007",PIT
2007,"Tuesday, August 28, 2007",PIT
2007,"Wednesday, August 29, 2007",PIT
2007,"Thursday, August 30, 2007",PIT
2007,"Friday, August 31, 2007",PIT
2007,"Saturday, September 01, 2007",PIT
2007,"Sunday, September 02, 2007",PIT
2007,"Monday, September 03, 2007",PIT
2007,"Tuesday, September 04, 2007",PIT
2007,"Wednesday, September 05, 2007",PIT
2007,"Thursday, September 06, 2007",PIT
2007,"Friday, September 07, 2007",PIT
2007,"Saturday, September 08, 2007",PIT
2007,"Sunday, September 09, 2007",PIT
2007,"Monday, September 10, 2007",PIT
2007,"Tuesday, September 11, 2007",PIT
2007,"Wednesday, September 12, 2007",PIT
2007,"Thursday, September 13, 2007",PIT
2007,"Friday, September 14, 2007",PIT
2007,"Saturday, September 15, 2007",PIT
2007,"Sunday, September 16, 2007",PIT
2007,"Monday, September 17, 2007",PIT
2007,"Tuesday, September 18, 2007",PIT
2007,"Wednesday, September 19, 2007",PIT
2007,"Thursday, September 20, 2007",PIT
2007,"Friday, September 21, 2007",PIT
2007,"Saturday, September 22, 2007",PIT
2007,"Sunday, September 23, 2007",PIT
2007,"Monday, September 24, 2007",PIT
2007,"Tuesday, September 25, 2007",PIT
2007,"Wednesday, September 26, 2007",PIT
2007,"Thursday, September 27, 2007",PIT
2007,"Friday, September 28, 2007",PIT
2007,"Saturday, September 29, 2007",PIT
2007,"Sunday, September 30, 2007",PIT
2007,"Monday, October 01, 2007",PIT
2007,"Tuesday, October 02, 2007",PIT
2007,"Wednesday, October 03, 2007",PIT
2007,"Thursday, October 04, 2007",PIT
2007,"Friday, October 05, 2007",PIT
2007,"Saturday, October 06, 2007",PIT
2007,"Sunday, October 07, 2007",PIT
2007,"Monday, October 08, 2007",PIT
2007,"Tuesday, October 09, 2007",PIT
2007,"Wednesday, October 10, 2007",PIT
2006,"Monday, March 20, 2006",PIT
2006,"Tuesday, March 21, 2006",PIT
2006,"Wednesday, March 22, 2006",PIT
2006,"Thursday, March 23, 2006",PIT
2006,"Friday, March 24, 2006",PIT
2006,"Saturday, March 25, 2006",PIT
2006,"Sunday, March 26, 2006",PIT
2006,"Monday, March 27, 2006",PIT
2006,"Tuesday, March 28, 2006",PIT
2006,"Wednesday, March 29, 2006",PIT
2006,"Thursday, March 30, 2006",PIT
2006,"Friday, March 31, 2006",PIT
2006,"Saturday, April 01, 2006",PIT
2006,"Sunday, April 02, 2006",PIT
2006,"Monday, April 03, 2006",PIT
2006,"Tuesday, April 04, 2006",PIT
2006,"Wednesday, April 05, 2006",PIT
2006,"Thursday, April 06, 2006",PIT
2006,"Friday, April 07, 2006",PIT
2006,"Saturday, April 08, 2006",PIT
2006,"Sunday, April 09, 2006",PIT
2006,"Monday, April 10, 2006",PIT
2006,"Tuesday, April 11, 2006",PIT
2006,"Wednesday, April 12, 2006",PIT
2006,"Thursday, April 13, 2006",PIT
2006,"Friday, April 14, 2006",PIT
2006,"Saturday, April 15, 2006",PIT
2006,"Sunday, April 16, 2006",PIT
2006,"Monday, April 17, 2006",PIT
2006,"Tuesday, April 18, 2006",PIT
2006,"Wednesday, April 19, 2006",PIT
2006,"Thursday, April 20, 2006",PIT
2006,"Friday, April 21, 2006",PIT
2006,"Saturday, April 22, 2006",PIT
2006,"Sunday, April 23, 2006",PIT
2006,"Monday, April 24, 2006",PIT
2006,"Tuesday, April 25, 2006",PIT
2006,"Wednesday, April 26, 2006",PIT
2006,"Thursday, April 27, 2006",PIT
2006,"Friday, April 28, 2006",PIT
2006,"Saturday, April 29, 2006",PIT
2006,"Sunday, April 30, 2006",PIT
2006,"Monday, May 01, 2006",PIT
2006,"Tuesday, May 02, 2006",PIT
2006,"Wednesday, May 03, 2006",PIT
2006,"Thursday, May 04, 2006",PIT
2006,"Friday, May 05, 2006",PIT
2006,"Saturday, May 06, 2006",PIT
2006,"Sunday, May 07, 2006",PIT
2006,"Monday, May 08, 2006",PIT
2006,"Tuesday, May 09, 2006",PIT
2006,"Wednesday, May 10, 2006",PIT
